InvoiceNo,InvoiceDate,CustomerID,Country,Quantity,UnitPrice,TotalPrice
INV12849,01-06-2022,10847,Germany,2,425.46,850.92
INV10357,26-02-2022,11074,France,11,425.46,4680.06
INV14509,25-01-2022,11245,USA,-2,425.46,-850.92
INV12074,02-05-2022,11691,UK,10,425.46,4254.6
INV10725,29-05-2023,12869,USA,5,425.46,2127.3
INV11098,06-04-2023,11327,India,7,425.46,2978.22
INV14195,18-01-2023,12951,USA,8,425.46,3403.68
INV15830,12-02-2023,11233,USA,2,425.46,850.92
INV10815,05-02-2023,10443,Germany,13,425.46,5530.98
INV14630,09-10-2022,12945,India,3,425.46,1276.38
INV11608,09-03-2022,11602,Germany,-2,425.46,-850.92
INV10592,29-07-2022,10447,Germany,12,425.46,5105.52
INV14966,06-11-2022,12573,UK,2,425.46,850.92
INV10487,14-06-2022,11867,UK,6,425.46,2552.76
INV14950,11-11-2022,10703,Germany,14,425.46,5956.44
INV13036,29-05-2022,,UK,-1,425.46,-425.46
INV10707,24-07-2022,11468,France,5,425.46,2127.3
INV11693,19-02-2022,10039,USA,11,425.46,4680.06
INV13156,03-06-2022,10991,Germany,5,425.46,2127.3
INV13839,21-02-2022,10320,UK,-2,425.46,-850.92
INV10472,13-01-2022,12136,USA,12,425.46,5105.52
INV15599,22-01-2022,11640,India,-2,425.46,-850.92
INV13235,01-04-2022,12862,France,8,425.46,3403.68
INV12324,16-04-2023,10670,USA,5,425.46,2127.3
INV12839,05-03-2022,10325,USA,11,425.46,4680.06
INV12917,08-01-2022,10381,India,5,425.46,2127.3
INV14313,03-03-2022,11837,UK,11,425.46,4680.06
INV13255,12-02-2023,12230,Germany,9,425.46,3829.14
INV13749,12-02-2023,12201,India,9,425.46,3829.14
INV12749,25-02-2022,10988,UK,8,425.46,3403.68
INV10600,17-01-2023,12706,USA,10,425.46,4254.6
INV10793,19-10-2022,12473,Germany,6,425.46,2552.76
INV11898,22-01-2023,,UK,6,425.46,2552.76
INV10090,13-12-2022,11858,Germany,-2,425.46,-850.92
INV15838,21-01-2023,12865,Germany,12,425.46,5105.52
INV12048,06-06-2023,10742,Germany,12,425.46,5105.52
INV11267,26-07-2022,12115,UK,-2,425.46,-850.92
INV10516,16-06-2023,10416,UK,12,425.46,5105.52
INV15510,12-03-2022,11057,France,-2,425.46,-850.92
INV14008,24-11-2022,12866,UK,14,425.46,5956.44
INV15605,25-02-2022,11240,UK,13,425.46,5530.98
INV12677,22-03-2023,10256,India,13,425.46,5530.98
INV14623,04-08-2022,,Germany,12,425.46,5105.52
INV10821,08-08-2022,10710,Germany,14,425.46,5956.44
INV12786,01-09-2022,10923,France,8,425.46,3403.68
INV13643,04-02-2022,11751,France,8,425.46,3403.68
INV11069,04-01-2022,12570,France,13,425.46,5530.98
INV10016,26-01-2022,11652,India,14,425.46,5956.44
INV14229,23-11-2022,12849,UK,2,425.46,850.92
INV13542,09-03-2023,10402,Germany,11,425.46,4680.06
INV13807,25-01-2023,12327,UK,11,425.46,4680.06
INV15360,22-05-2022,11289,USA,11,425.46,4680.06
INV12328,20-06-2023,10538,India,13,425.46,5530.98
INV15301,14-09-2022,11192,USA,13,425.46,5530.98
INV13548,28-04-2022,10566,UK,-1,425.46,-425.46
INV11191,12-02-2023,10857,USA,-2,425.46,-850.92
INV10219,17-01-2023,11599,USA,10,425.46,4254.6
INV10537,31-05-2023,11530,India,1,425.46,425.46
INV11035,20-04-2022,10911,UK,6,425.46,2552.76
INV11472,26-04-2022,10815,USA,13,425.46,5530.98
INV10829,06-11-2022,12538,Germany,13,425.46,5530.98
INV10703,17-01-2023,10601,USA,12,425.46,5105.52
INV15601,08-01-2023,11864,Germany,5,425.46,2127.3
INV12696,01-10-2022,12785,France,11,425.46,4680.06
INV14987,26-11-2022,12202,Germany,8,425.46,3403.68
INV12752,11-04-2023,11265,Germany,11,425.46,4680.06
INV12206,05-01-2023,11378,India,6,425.46,2552.76
INV13392,08-10-2022,12631,France,11,425.46,4680.06
INV12067,11-07-2022,12865,India,11,425.46,4680.06
INV10814,29-01-2023,11629,UK,1,425.46,425.46
INV15245,02-03-2023,11965,UK,6,425.46,2552.76
INV14631,11-01-2022,12366,USA,5,425.46,2127.3
INV13041,15-07-2022,10526,India,11,425.46,4680.06
INV12544,22-02-2022,12256,France,4,425.46,1701.84
INV14775,13-03-2023,10593,UK,-1,425.46,-425.46
INV12541,29-11-2022,12895,USA,13,425.46,5530.98
INV15140,13-04-2023,12816,France,14,425.46,5956.44
INV13162,23-05-2023,10700,Germany,11,425.46,4680.06
INV10514,09-03-2022,11219,USA,0,425.46,0
INV11239,05-12-2022,10681,UK,-1,425.46,-425.46
INV11776,11-05-2022,12220,India,11,425.46,4680.06
INV14890,26-05-2022,11549,India,3,425.46,1276.38
INV13321,01-03-2023,10988,France,3,425.46,1276.38
INV10400,03-05-2023,11417,UK,4,425.46,1701.84
INV13544,20-12-2022,12210,USA,-1,425.46,-425.46
INV13102,15-04-2022,11384,Germany,14,425.46,5956.44
INV13351,26-03-2022,12118,France,0,425.46,0
INV11327,25-03-2023,10660,Germany,8,425.46,3403.68
INV10599,08-08-2022,11822,France,-2,425.46,-850.92
INV13064,18-01-2023,12693,USA,6,425.46,2552.76
INV12319,19-04-2022,10144,India,-1,425.46,-425.46
INV15791,15-01-2023,12416,France,9,425.46,3829.14
INV11206,21-01-2022,11655,USA,0,425.46,0
INV12739,24-11-2022,11624,UK,-2,425.46,-850.92
INV10462,15-08-2022,11052,France,-2,425.46,-850.92
INV10734,12-01-2023,10713,France,10,425.46,4254.6
INV11842,22-04-2022,10437,USA,13,425.46,5530.98
INV15925,03-06-2022,12506,USA,-1,425.46,-425.46
INV13661,03-04-2023,10499,USA,11,425.46,4680.06
INV15823,09-09-2022,10653,Germany,10,425.46,4254.6
INV14296,16-01-2022,11804,France,9,425.46,3829.14
INV13446,05-05-2023,11993,Germany,0,425.46,0
INV13289,23-03-2023,11060,India,-1,425.46,-425.46
INV12781,22-06-2023,10595,India,7,425.46,2978.22
INV12377,05-03-2023,11876,India,8,425.46,3403.68
INV14994,06-01-2023,10658,France,-1,425.46,-425.46
INV11671,11-11-2022,11317,UK,8,425.46,3403.68
INV15799,24-03-2022,10649,UK,8,425.46,3403.68
INV11236,14-02-2022,12723,France,6,425.46,2552.76
INV12676,06-02-2023,12676,Germany,5,425.46,2127.3
INV14798,28-04-2022,12746,India,7,425.46,2978.22
INV13288,04-04-2023,12030,France,6,425.46,2552.76
INV12643,01-04-2022,12028,USA,0,425.46,0
INV11011,09-06-2022,10283,India,2,425.46,850.92
INV15299,20-05-2022,12375,UK,10,425.46,4254.6
INV13451,10-05-2022,11487,USA,9,425.46,3829.14
INV15399,31-05-2022,11667,USA,5,425.46,2127.3
INV12385,22-03-2022,12783,UK,12,425.46,5105.52
INV14944,12-05-2022,10151,India,3,425.46,1276.38
INV15658,16-01-2023,10662,India,8,425.46,3403.68
INV11467,30-03-2022,12906,USA,5,425.46,2127.3
INV12285,11-09-2022,11761,UK,13,425.46,5530.98
INV11133,17-06-2022,11478,USA,3,425.46,1276.38
INV14512,26-06-2022,12608,UK,11,425.46,4680.06
INV11196,27-03-2022,10870,Germany,0,425.46,0
INV12022,11-08-2022,11636,Germany,10,425.46,4254.6
INV14367,11-06-2022,10998,France,1,425.46,425.46
INV14480,21-02-2023,10836,France,9,425.46,3829.14
INV12280,26-01-2022,12390,Germany,7,425.46,2978.22
INV12761,14-01-2023,11976,USA,-1,425.46,-425.46
INV15522,24-04-2023,11876,France,7,425.46,2978.22
INV15358,19-11-2022,10250,Germany,13,425.46,5530.98
INV14766,01-11-2022,10467,France,1,425.46,425.46
INV11398,15-03-2023,12775,France,4,425.46,1701.84
INV15726,30-03-2022,11463,Germany,8,425.46,3403.68
INV14497,31-05-2023,10798,Germany,13,425.46,5530.98
INV12051,23-05-2023,11071,France,13,425.46,5530.98
INV11465,10-02-2022,12161,India,-1,425.46,-425.46
INV14673,30-11-2022,12029,UK,10,425.46,4254.6
INV11250,13-05-2023,12399,France,9,425.46,3829.14
INV12178,18-02-2022,11657,USA,9,425.46,3829.14
INV15158,05-10-2022,12952,Germany,10,425.46,4254.6
INV15051,22-05-2023,10731,Germany,6,425.46,2552.76
INV12595,30-03-2023,11904,France,1,425.46,425.46
INV14892,02-02-2022,10959,France,7,425.46,2978.22
INV14353,04-01-2023,11955,France,-2,425.46,-850.92
INV15135,15-04-2022,,Germany,12,425.46,5105.52
INV15931,09-07-2022,12703,UK,6,425.46,2552.76
INV14624,22-08-2022,10303,UK,2,425.46,850.92
INV15938,06-12-2022,11719,India,0,425.46,0
INV11982,20-03-2022,10245,India,7,425.46,2978.22
INV11401,25-01-2022,10011,Germany,10,425.46,4254.6
INV14986,19-06-2022,10987,France,2,425.46,850.92
INV10098,01-06-2023,12614,USA,11,425.46,4680.06
INV11866,03-04-2022,11551,USA,12,425.46,5105.52
INV12340,20-09-2022,10864,UK,6,425.46,2552.76
INV10710,30-08-2022,10833,UK,5,425.46,2127.3
INV13593,28-07-2022,11163,USA,-1,425.46,-425.46
INV15388,18-04-2023,12876,Germany,12,425.46,5105.52
INV10226,07-03-2023,12421,India,8,425.46,3403.68
INV11286,26-07-2022,10528,Germany,-2,425.46,-850.92
INV14005,10-08-2022,11763,India,13,425.46,5530.98
INV12440,05-04-2023,10065,Germany,13,425.46,5530.98
INV14682,19-10-2022,10540,Germany,8,425.46,3403.68
INV12526,07-12-2022,11047,France,9,425.46,3829.14
INV13489,11-09-2022,10431,USA,8,425.46,3403.68
INV13394,12-04-2023,11336,USA,2,425.46,850.92
INV12005,11-07-2022,11101,Germany,6,425.46,2552.76
INV15656,10-07-2022,12868,UK,9,425.46,3829.14
INV10884,25-10-2022,10414,India,12,425.46,5105.52
INV10769,10-05-2023,12986,UK,6,425.46,2552.76
INV13804,17-11-2022,12189,UK,7,425.46,2978.22
INV15986,25-01-2022,12624,Germany,2,425.46,850.92
INV15674,30-03-2022,10695,Germany,13,425.46,5530.98
INV13441,25-12-2022,11224,Germany,-1,425.46,-425.46
INV10503,02-06-2023,12776,USA,9,425.46,3829.14
INV14084,02-12-2022,10402,France,3,425.46,1276.38
INV11868,04-06-2022,11475,India,2,425.46,850.92
INV10864,17-02-2023,12792,USA,4,425.46,1701.84
INV10468,12-07-2022,12816,France,3,425.46,1276.38
INV14435,10-04-2022,10578,UK,1,425.46,425.46
INV12389,09-07-2022,12542,France,7,425.46,2978.22
INV13515,02-03-2023,12168,UK,10,425.46,4254.6
INV14857,02-04-2022,10918,France,10,425.46,4254.6
INV14516,02-03-2023,12179,India,1,425.46,425.46
INV13603,07-06-2023,10734,France,6,425.46,2552.76
INV12829,18-03-2023,12309,France,12,425.46,5105.52
INV14990,24-03-2023,11668,UK,-2,425.46,-850.92
INV12414,12-10-2022,10437,France,5,425.46,2127.3
INV14436,11-05-2023,12911,Germany,11,425.46,4680.06
INV15623,21-04-2022,11146,India,4,425.46,1701.84
INV12103,08-04-2022,10966,USA,0,425.46,0
INV13574,08-11-2022,10381,India,0,425.46,0
INV15906,11-08-2022,10689,Germany,10,425.46,4254.6
INV11286,20-05-2022,10199,UK,12,425.46,5105.52
INV10241,28-08-2022,12051,UK,3,425.46,1276.38
INV14041,16-03-2023,12333,India,2,425.46,850.92
INV12322,07-01-2022,12721,USA,8,425.46,3403.68
INV12817,11-05-2023,10191,Germany,-2,425.46,-850.92
INV13372,16-03-2023,10108,France,11,425.46,4680.06
INV15035,24-03-2023,11922,France,10,425.46,4254.6
INV13188,26-02-2023,12637,Germany,0,425.46,0
INV15269,29-01-2023,10331,France,7,425.46,2978.22
INV11288,03-02-2023,10680,France,4,425.46,1701.84
INV12319,06-04-2022,12072,USA,5,425.46,2127.3
INV12706,04-01-2022,12524,USA,14,425.46,5956.44
INV12356,05-07-2022,11407,USA,3,425.46,1276.38
INV10550,09-08-2022,10313,Germany,13,425.46,5530.98
INV12798,06-01-2022,,India,9,425.46,3829.14
INV15400,13-09-2022,12928,Germany,1,425.46,425.46
INV11807,15-08-2022,12332,France,4,425.46,1701.84
INV11382,01-03-2022,11801,USA,9,425.46,3829.14
INV13862,18-02-2023,10642,India,5,425.46,2127.3
INV10071,16-04-2022,11620,USA,-2,425.46,-850.92
INV12355,23-04-2023,10771,USA,-1,425.46,-425.46
INV14753,30-01-2023,12398,USA,11,425.46,4680.06
INV14538,22-06-2023,11777,France,8,425.46,3403.68
INV12978,06-06-2022,10694,India,8,425.46,3403.68
INV15427,04-04-2023,11710,UK,-1,425.46,-425.46
INV14925,31-03-2023,10861,Germany,1,425.46,425.46
INV10233,12-05-2022,10115,USA,-2,425.46,-850.92
INV11975,11-12-2022,10331,Germany,8,425.46,3403.68
INV10022,10-03-2023,12748,Germany,0,425.46,0
INV13971,23-06-2023,11486,USA,11,425.46,4680.06
INV10150,14-03-2023,11013,UK,-2,425.46,-850.92
INV14906,21-06-2023,12694,Germany,2,425.46,850.92
INV11484,17-03-2022,11567,France,7,425.46,2978.22
INV10189,20-03-2022,10869,France,0,425.46,0
INV14271,23-03-2022,10897,USA,12,425.46,5105.52
INV14304,24-12-2022,12015,India,14,425.46,5956.44
INV11631,22-04-2022,10413,France,13,425.46,5530.98
INV12188,19-05-2022,11467,France,13,425.46,5530.98
INV10918,17-05-2023,12729,USA,1,425.46,425.46
INV15102,03-07-2022,10231,India,12,425.46,5105.52
INV13740,22-04-2023,10271,France,6,425.46,2552.76
INV12499,21-08-2022,,Germany,4,425.46,1701.84
INV12046,09-04-2022,12536,USA,7,425.46,2978.22
INV12866,01-02-2023,10773,France,11,425.46,4680.06
INV13888,25-02-2023,12634,France,9,425.46,3829.14
INV13597,17-03-2022,12842,India,3,425.46,1276.38
INV14415,09-06-2023,,USA,12,425.46,5105.52
INV10020,15-01-2023,12309,India,3,425.46,1276.38
INV14388,01-09-2022,10984,India,0,425.46,0
INV15734,11-01-2023,11801,Germany,12,425.46,5105.52
INV11720,13-03-2023,12536,Germany,14,425.46,5956.44
INV15702,18-07-2022,11683,France,6,425.46,2552.76
INV10190,30-05-2023,,Germany,7,425.46,2978.22
INV14050,26-07-2022,11825,India,13,425.46,5530.98
INV15148,12-04-2022,11810,India,3,425.46,1276.38
INV14864,20-08-2022,11676,UK,9,425.46,3829.14
INV15196,02-04-2022,12055,UK,14,425.46,5956.44
INV12580,27-01-2022,11270,France,14,425.46,5956.44
INV10379,22-10-2022,12311,India,-1,425.46,-425.46
INV14246,29-12-2022,10875,France,11,425.46,4680.06
INV10468,16-04-2023,10057,Germany,9,425.46,3829.14
INV15079,07-07-2022,11679,India,5,425.46,2127.3
INV12782,01-02-2022,11587,Germany,10,425.46,4254.6
INV12546,21-02-2023,11537,USA,5,425.46,2127.3
INV10498,03-07-2022,11636,India,1,425.46,425.46
INV12942,30-05-2022,12060,Germany,5,425.46,2127.3
INV11529,20-06-2023,11490,India,1,425.46,425.46
INV10286,11-07-2022,12850,Germany,10,425.46,4254.6
INV10724,09-01-2022,10914,India,7,425.46,2978.22
INV14670,06-06-2022,12485,USA,-1,425.46,-425.46
INV14422,22-02-2022,10970,UK,6,425.46,2552.76
INV13592,06-11-2022,10016,UK,7,425.46,2978.22
INV10891,30-06-2022,11318,India,9,425.46,3829.14
INV15993,05-03-2023,12916,UK,0,425.46,0
INV10524,18-11-2022,11708,France,4,425.46,1701.84
INV13246,24-10-2022,10130,UK,-2,425.46,-850.92
INV13971,05-08-2022,10453,France,7,425.46,2978.22
INV13876,19-07-2022,10128,USA,14,425.46,5956.44
INV14521,14-02-2023,12522,France,0,425.46,0
INV13418,28-05-2022,11544,USA,7,425.46,2978.22
INV10820,27-10-2022,,France,4,425.46,1701.84
INV12036,14-01-2022,11555,USA,5,425.46,2127.3
INV13417,16-12-2022,12090,India,5,425.46,2127.3
INV10284,25-11-2022,11933,France,5,425.46,2127.3
INV13477,24-01-2022,12309,India,4,425.46,1701.84
INV14126,25-01-2023,12429,USA,12,425.46,5105.52
INV12493,29-10-2022,11682,France,14,425.46,5956.44
INV12903,10-01-2023,11273,UK,12,425.46,5105.52
INV12730,03-03-2022,10571,Germany,1,425.46,425.46
INV12245,18-09-2022,11904,USA,-1,425.46,-425.46
INV14244,17-01-2022,12901,Germany,4,425.46,1701.84
INV11482,13-05-2022,11505,UK,7,425.46,2978.22
INV11540,30-05-2023,12148,India,4,425.46,1701.84
INV12597,20-06-2023,10946,France,10,425.46,4254.6
INV11475,18-06-2022,12280,Germany,10,425.46,4254.6
INV13140,13-01-2023,12827,France,8,425.46,3403.68
INV11366,11-01-2023,10857,UK,11,425.46,4680.06
INV11956,27-03-2023,11687,Germany,12,425.46,5105.52
INV15533,23-04-2023,12735,India,0,425.46,0
INV11633,29-04-2022,12648,Germany,-2,425.46,-850.92
INV13065,23-04-2022,12437,USA,7,425.46,2978.22
INV15905,16-06-2022,11065,UK,13,425.46,5530.98
INV15574,29-03-2022,,USA,14,425.46,5956.44
INV14969,06-03-2023,12775,UK,0,425.46,0
INV12453,26-02-2023,10813,UK,13,425.46,5530.98
INV13824,17-03-2022,11107,Germany,7,425.46,2978.22
INV12899,27-12-2022,12175,USA,3,425.46,1276.38
INV10009,26-11-2022,11806,USA,0,425.46,0
INV10973,24-01-2022,12387,UK,-1,425.46,-425.46
INV13412,24-10-2022,11034,USA,14,425.46,5956.44
INV10265,02-03-2022,11611,Germany,10,425.46,4254.6
INV12656,28-02-2023,10380,India,10,425.46,4254.6
INV10447,20-02-2022,11752,UK,3,425.46,1276.38
INV15984,12-04-2023,10671,UK,11,425.46,4680.06
INV12238,22-04-2022,10252,USA,12,425.46,5105.52
INV14058,15-01-2023,11200,France,-2,425.46,-850.92
INV12895,31-05-2022,10872,Germany,-1,425.46,-425.46
INV13857,14-06-2022,11755,India,10,425.46,4254.6
INV15102,14-09-2022,12811,France,5,425.46,2127.3
INV12603,07-01-2022,12952,USA,6,425.46,2552.76
INV15896,25-07-2022,10098,UK,3,425.46,1276.38
INV15024,29-04-2023,10879,UK,7,425.46,2978.22
INV13933,27-02-2023,12770,India,5,425.46,2127.3
INV10076,08-02-2023,11529,Germany,7,425.46,2978.22
INV15002,07-09-2022,10234,USA,1,425.46,425.46
INV12221,04-07-2022,10194,Germany,7,425.46,2978.22
INV15452,25-08-2022,11093,USA,2,425.46,850.92
INV12637,15-02-2022,10597,Germany,-1,425.46,-425.46
INV12409,27-01-2023,10606,India,0,425.46,0
INV15408,03-03-2023,11182,USA,14,425.46,5956.44
INV13196,04-04-2022,12190,USA,11,425.46,4680.06
INV15051,29-11-2022,10516,India,8,425.46,3403.68
INV15782,17-06-2022,10399,India,14,425.46,5956.44
INV13332,11-01-2022,10302,India,10,425.46,4254.6
INV15692,19-01-2023,11787,UK,1,425.46,425.46
INV12626,02-11-2022,12450,Germany,6,425.46,2552.76
INV14172,04-01-2023,11294,UK,4,425.46,1701.84
INV15180,31-03-2022,11631,France,13,425.46,5530.98
INV10122,30-07-2022,12657,UK,0,425.46,0
INV10070,20-06-2022,12061,Germany,8,425.46,3403.68
INV15808,25-01-2023,11677,France,10,425.46,4254.6
INV12167,18-03-2023,12300,France,2,425.46,850.92
INV12082,13-07-2022,10385,India,1,425.46,425.46
INV14744,13-08-2022,11396,Germany,6,425.46,2552.76
INV15089,05-12-2022,11779,France,9,425.46,3829.14
INV10662,25-01-2023,11394,Germany,8,425.46,3403.68
INV11016,19-10-2022,12872,France,13,425.46,5530.98
INV13592,07-05-2023,11917,UK,0,425.46,0
INV14413,18-03-2023,11622,UK,6,425.46,2552.76
INV13298,11-11-2022,11329,USA,11,425.46,4680.06
INV10643,14-11-2022,11819,USA,0,425.46,0
INV12647,04-04-2023,10346,Germany,13,425.46,5530.98
INV10828,21-03-2023,11173,USA,5,425.46,2127.3
INV15246,14-01-2022,12684,France,9,425.46,3829.14
INV10549,02-02-2023,12922,India,-2,425.46,-850.92
INV12027,06-03-2023,11650,France,-2,425.46,-850.92
INV10362,22-03-2023,11715,USA,14,425.46,5956.44
INV14418,07-05-2022,12894,USA,6,425.46,2552.76
INV13048,14-03-2022,11696,USA,-2,425.46,-850.92
INV14591,10-01-2023,10536,Germany,11,425.46,4680.06
INV13998,15-12-2022,11952,USA,5,425.46,2127.3
INV10394,22-11-2022,12440,India,9,425.46,3829.14
INV14082,07-04-2023,10414,USA,3,425.46,1276.38
INV13690,13-01-2022,11640,USA,14,425.46,5956.44
INV10886,07-12-2022,10751,USA,14,425.46,5956.44
INV13392,19-06-2023,11822,France,-1,425.46,-425.46
INV11720,02-06-2023,11074,UK,11,425.46,4680.06
INV10590,11-09-2022,11705,UK,7,425.46,2978.22
INV12146,21-03-2022,11013,Germany,3,425.46,1276.38
INV13504,28-03-2022,10005,France,7,425.46,2978.22
INV12968,14-09-2022,11179,India,9,425.46,3829.14
INV14652,07-05-2022,12344,France,3,425.46,1276.38
INV10633,18-01-2022,11068,USA,13,425.46,5530.98
INV12616,23-05-2022,10798,UK,8,425.46,3403.68
INV13969,14-01-2023,10598,USA,-2,425.46,-850.92
INV14629,13-08-2022,11215,Germany,8,425.46,3403.68
INV12589,19-05-2023,10707,Germany,2,425.46,850.92
INV14355,25-05-2022,12743,France,13,425.46,5530.98
INV13407,13-09-2022,12256,France,2,425.46,850.92
INV10744,23-04-2022,11979,India,7,425.46,2978.22
INV12085,13-10-2022,11466,France,10,425.46,4254.6
INV13463,09-01-2022,11585,UK,1,425.46,425.46
INV13776,01-06-2023,10115,Germany,1,425.46,425.46
INV12833,20-04-2023,11059,UK,3,425.46,1276.38
INV14651,05-04-2023,10641,USA,5,425.46,2127.3
INV15456,04-05-2022,12522,India,8,425.46,3403.68
INV10653,08-01-2022,11138,UK,7,425.46,2978.22
INV14413,24-12-2022,12007,USA,0,425.46,0
INV12533,11-09-2022,12058,India,5,425.46,2127.3
INV11950,10-03-2022,11412,USA,12,425.46,5105.52
INV15060,18-10-2022,11428,India,1,425.46,425.46
INV13395,29-01-2023,10480,USA,12,425.46,5105.52
INV13385,27-01-2022,11535,India,-1,425.46,-425.46
INV10002,18-02-2023,10065,India,8,425.46,3403.68
INV12252,15-11-2022,11557,India,7,425.46,2978.22
INV11856,07-10-2022,12683,USA,2,425.46,850.92
INV11145,30-11-2022,11066,France,-2,425.46,-850.92
INV14963,06-01-2022,11629,France,2,425.46,850.92
INV12402,01-08-2022,12800,India,9,425.46,3829.14
INV13574,10-03-2023,10519,UK,6,425.46,2552.76
INV10944,24-01-2022,10628,USA,5,425.46,2127.3
INV13828,31-12-2022,11160,UK,0,425.46,0
INV13084,05-05-2022,12706,USA,4,425.46,1701.84
INV15060,01-03-2023,10081,India,13,425.46,5530.98
INV13451,16-04-2023,10525,USA,12,425.46,5105.52
INV12487,15-01-2023,11493,Germany,13,425.46,5530.98
INV14873,05-03-2023,12402,UK,12,425.46,5105.52
INV13173,06-02-2022,11789,USA,-2,425.46,-850.92
INV15447,30-03-2023,11635,France,-1,425.46,-425.46
INV13919,14-10-2022,11797,USA,-1,425.46,-425.46
INV15032,12-05-2022,12639,Germany,9,425.46,3829.14
INV12774,29-03-2022,12708,Germany,-1,425.46,-425.46
INV11558,07-04-2023,11542,France,0,425.46,0
INV12860,09-11-2022,10348,India,0,425.46,0
INV15728,09-04-2023,,France,10,425.46,4254.6
INV11322,10-06-2022,10707,USA,4,425.46,1701.84
INV12957,10-03-2023,11420,India,13,425.46,5530.98
INV10294,15-12-2022,12282,USA,13,425.46,5530.98
INV14756,16-09-2022,11829,Germany,0,425.46,0
INV11186,16-02-2022,10953,France,7,425.46,2978.22
INV12880,20-02-2023,11967,Germany,4,425.46,1701.84
INV10789,25-04-2023,12015,Germany,14,425.46,5956.44
INV11021,25-01-2023,12140,USA,6,425.46,2552.76
INV10751,26-05-2023,12021,Germany,5,425.46,2127.3
INV11887,29-05-2023,12438,France,9,425.46,3829.14
INV12929,29-08-2022,12599,India,13,425.46,5530.98
INV13305,03-05-2023,12237,France,6,425.46,2552.76
INV10032,27-09-2022,11852,USA,11,425.46,4680.06
INV15575,17-01-2022,11097,USA,13,425.46,5530.98
